signal_id,equipment_id,scoring_date,predicted_component_id,failure_probability,model_version,recommended_action_window_days,contributing_fault_codes,signal_status,dismiss_reason,created_at
2213,112,2026-07-08,2,0.0262760553894897,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2214,112,2026-07-08,7,0.026978172140899,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2215,112,2026-07-08,12,0.0262760553894897,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2216,113,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2217,114,2026-07-08,1,0.0377374420973934,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2218,114,2026-07-08,9,0.0822776103361444,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2219,116,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2220,116,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2221,117,2026-07-08,1,0.0261199912599305,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2222,117,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2223,117,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2224,118,2026-07-08,9,0.0250480925856547,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2225,119,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2226,119,2026-07-08,4,0.0244570395347857,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2227,119,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2228,120,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2229,120,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2230,122,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2231,122,2026-07-08,6,0.0392295301873288,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2232,122,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2233,123,2026-07-08,3,0.026705776904951,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2234,123,2026-07-08,6,0.0245866336694169,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2235,125,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2236,125,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2237,126,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2238,126,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2239,128,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2240,130,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2241,131,2026-07-08,5,0.0244570395347857,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2242,131,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2243,132,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2244,133,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2245,133,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2246,135,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2247,135,2026-07-08,10,0.0414713496611288,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2248,135,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2249,136,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2250,136,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2251,137,2026-07-08,6,0.024573713043003,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2252,138,2026-07-08,9,0.0237693751501166,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2253,138,2026-07-08,10,0.0237693751501166,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2254,139,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2255,140,2026-07-08,7,0.0254394644186219,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2256,142,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2257,142,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2258,143,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2259,143,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2260,144,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2261,145,2026-07-08,3,0.0255000206129042,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2262,145,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2263,146,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2264,147,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2265,147,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2266,152,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2267,153,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2268,153,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2269,153,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2270,155,2026-07-08,2,0.0263684960875298,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2271,156,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2272,157,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2273,157,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2274,157,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2275,159,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2276,159,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2277,159,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2278,164,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2279,164,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2280,164,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2281,165,2026-07-08,10,0.024573713043003,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2282,166,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2283,168,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2284,168,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2285,168,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2286,169,2026-07-08,3,0.0252004631691684,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2287,169,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2288,169,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2289,171,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2290,171,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2291,172,2026-07-08,2,0.0267192676884672,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2292,172,2026-07-08,6,0.0267192676884672,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2293,173,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2294,173,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2295,173,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2296,173,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2297,174,2026-07-08,9,0.0266411145274452,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2298,175,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2299,176,2026-07-08,1,0.028141121443299,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2300,176,2026-07-08,12,0.027116884768115,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2301,177,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2302,177,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2303,178,2026-07-08,1,0.0248879273098632,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2304,178,2026-07-08,11,0.0248879273098632,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2305,179,2026-07-08,12,0.0394921443291023,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2306,180,2026-07-08,12,0.024573713043003,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2307,182,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2308,182,2026-07-08,9,0.0253025901378026,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2309,182,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2310,183,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2311,184,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2312,186,2026-07-08,9,0.0262760553894897,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2313,187,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2314,188,2026-07-08,5,0.034103639726855,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2315,188,2026-07-08,7,0.0265212013973837,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2316,189,2026-07-08,1,0.026518564197786,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2317,189,2026-07-08,2,0.026518564197786,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2318,189,2026-07-08,6,0.026518564197786,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2319,189,2026-07-08,8,0.026518564197786,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2320,189,2026-07-08,12,0.026518564197786,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2321,191,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2322,191,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2323,191,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2324,191,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2325,191,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2326,192,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2327,193,2026-07-08,3,0.0251163546311272,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2328,193,2026-07-08,11,0.0251163546311272,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2329,193,2026-07-08,12,0.0251163546311272,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2330,194,2026-07-08,1,0.0265215931567186,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2331,194,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2332,195,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2333,199,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2334,200,2026-07-08,4,0.024573713043003,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2335,201,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2336,201,2026-07-08,7,0.0370634212936917,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2337,201,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2338,202,2026-07-08,7,0.0248879273098632,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2339,206,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2340,206,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2341,207,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2342,207,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2343,207,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2344,207,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2345,208,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2346,210,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2347,211,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2348,211,2026-07-08,2,0.0265215931567186,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2349,211,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2350,213,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2351,215,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2352,215,2026-07-08,10,0.0370066918040937,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2353,217,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2354,218,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2355,218,2026-07-08,7,0.0377374420973934,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2356,218,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2357,221,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2358,222,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2359,222,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2360,223,2026-07-08,5,0.0271729723458356,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2361,224,2026-07-08,1,0.0255953143903463,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2362,224,2026-07-08,6,0.0255953143903463,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2363,225,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2364,225,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2365,227,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2366,227,2026-07-08,9,0.0427926950855948,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2367,227,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2368,228,2026-07-08,3,0.0241484600764454,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2369,228,2026-07-08,8,0.0241484600764454,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2370,229,2026-07-08,3,0.027116884768115,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2371,230,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2372,231,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2373,232,2026-07-08,2,0.0231627112538885,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2374,236,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2375,237,2026-07-08,6,0.027116884768115,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2376,238,2026-07-08,8,0.0255193551324127,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2377,239,2026-07-08,8,0.0247537092395904,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2378,240,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2379,240,2026-07-08,11,0.0278721184284643,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2380,240,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2381,241,2026-07-08,5,0.024573713043003,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2382,242,2026-07-08,1,0.0265212013973837,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2383,242,2026-07-08,11,0.0265212013973837,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2384,243,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2385,244,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2386,245,2026-07-08,6,0.0247314374970948,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2387,246,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2388,246,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2389,246,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2390,246,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2391,247,2026-07-08,11,0.0258462452936694,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2392,248,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2393,249,2026-07-08,8,0.0232701238825998,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2394,250,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2395,250,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2396,251,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2397,251,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2398,252,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2399,252,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2400,255,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2401,256,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2402,256,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2403,257,2026-07-08,1,0.0255000206129042,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2404,257,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2405,259,2026-07-08,5,0.0255193551324127,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2406,260,2026-07-08,12,0.0255193551324127,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2407,262,2026-07-08,4,0.0263788096747926,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2408,262,2026-07-08,10,0.0263788096747926,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2409,263,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2410,263,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2411,264,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2412,265,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2413,267,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2414,267,2026-07-08,6,0.0247537092395904,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2415,267,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2416,269,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2417,270,2026-07-08,5,0.027116884768115,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2418,270,2026-07-08,7,0.027116884768115,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2419,271,2026-07-08,6,0.0241484600764454,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2420,272,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2421,272,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2422,274,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2423,274,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2424,274,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2425,275,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
2426,275,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
2427,276,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2428,276,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2429,276,2026-07-08,7,0.0255000206129042,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2430,276,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2431,277,2026-07-08,2,0.027116884768115,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2432,277,2026-07-08,3,0.027116884768115,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2433,278,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2434,279,2026-07-08,2,0.0294016687406416,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2435,279,2026-07-08,11,0.0294016687406416,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2436,280,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2437,281,2026-07-08,2,0.0267192676884672,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2438,281,2026-07-08,12,0.0267192676884672,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2439,282,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2440,283,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2441,284,2026-07-08,1,0.0255000206129042,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
2442,285,2026-07-08,8,0.024735387842401,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2443,285,2026-07-08,12,0.024735387842401,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
2444,286,2026-07-08,5,0.0239834973265035,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2445,286,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2446,287,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2447,287,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2448,289,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2449,289,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
2450,291,2026-07-08,8,0.0361909420763059,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2451,293,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2452,293,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2453,294,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2454,294,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2455,295,2026-07-08,4,0.026518564197786,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
2456,296,2026-07-08,3,0.0258462452936694,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
2457,296,2026-07-08,6,0.0258462452936694,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
2458,296,2026-07-08,7,0.0258462452936694,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
2459,297,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
2460,297,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
2461,297,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
